seed,lambda,exploration,budget,min_logged_propensity,joint_irc,decoupled_irc,pooled_additive_irc,joint_minus_decoupled,joint_minus_pooled
0,0.0,0.25,0.5,0.012136092587998564,0.6255754288935272,0.7722136979904553,0.9604304732697528,-0.146638269096928,-0.3348550443762256
1,0.0,0.25,0.5,0.012128957694694112,1.1135614284754647,1.2989814666453192,0.8284168527104955,-0.18542003816985453,0.2851445757649692
2,0.0,0.25,0.5,0.012134140871870746,1.1658316257908579,1.265883671345786,1.0417835740156496,-0.10005204555492808,0.12404805177520828
3,0.0,0.25,0.5,0.01214989005248946,0.21512843620628883,0.49008083471776487,0.5409832116627084,-0.274952398511476,-0.3258547754564195
4,0.0,0.25,0.5,0.012129053914993044,0.24618322340804635,0.2948858396421574,0.6293033059015402,-0.04870261623411107,-0.38312008249349383
5,0.0,0.25,0.5,0.012130586911346442,0.41203213362318036,0.47384629723486504,0.36924871292676936,-0.06181416361168468,0.042783420696411
6,0.0,0.25,0.5,0.012141805965639303,0.5832587594454183,0.7096605118718289,0.7766332038738031,-0.1264017524264106,-0.1933744444283848
7,0.0,0.25,0.5,0.012129858938662105,0.8133325498083617,1.034136204939786,0.8098387597267115,-0.2208036551314243,0.0034937900816501832
8,0.0,0.25,0.5,0.012142146517354454,1.018935415681561,1.054938032083954,1.211879286888105,-0.036002616402392995,-0.19294387120654388
9,0.0,0.25,0.5,0.012148313159573711,0.2607746012951745,0.32929366493678097,0.7927630060236862,-0.06851906364160648,-0.5319884047285117
10,0.0,0.25,0.5,0.01213828684158144,0.15434646903065805,0.433058974617497,0.8339774239524368,-0.2787125055868389,-0.6796309549217787
11,0.0,0.25,0.5,0.012142595580793723,0.8521263900307819,0.9492427725919873,1.1310870466619476,-0.09711638256120536,-0.27896065663116565
12,0.0,0.25,0.5,0.012131829911111485,0.8584283752823756,1.0335986408457174,0.9450624973587671,-0.1751702655633418,-0.08663412207639154
13,0.0,0.25,0.5,0.012175030048681158,1.201064046790824,1.235618584979589,0.8972712833494471,-0.03455453818876508,0.30379276344137696
14,0.0,0.25,0.5,0.012131225705657063,0.7260003489086589,0.61260026246652,1.3072039973152847,0.11340008644213895,-0.5812036484066258
15,0.0,0.25,0.5,0.01212866775730765,0.6115830994245027,0.634906740309058,0.07114168465061418,-0.023323640884555297,0.5404414147738885
16,0.0,0.25,0.5,0.01215725703649779,-0.12489505447371729,-0.018457190491118547,0.4152134740779913,-0.10643786398259875,-0.5401085285517087
17,0.0,0.25,0.5,0.01213408461444775,0.6848015168169784,0.8060360331318538,0.5926663629205602,-0.12123451631487536,0.09213515389641824
18,0.0,0.25,0.5,0.012138294729950882,-0.1676528458048141,0.029781547545472006,-0.42705868695781857,-0.19743439335028612,0.25940584115300447
19,0.0,0.25,0.5,0.012128907970871346,1.0514679019251945,1.111918615001254,1.5061764944829574,-0.06045071307605965,-0.45470859255776297
