seed,lambda,exploration,budget,min_logged_propensity,joint_irc,decoupled_irc,pooled_additive_irc,joint_minus_decoupled,joint_minus_pooled
0,0.25,0.25,0.5,0.012132796679641095,0.7504239577591143,0.8781989622670631,0.6469572003893659,-0.12777500450794876,0.10346675736974842
1,0.25,0.25,0.5,0.012128516663282466,1.3361189894304524,1.4435995933203416,1.4662171724436046,-0.10748060388988923,-0.13009818301315224
2,0.25,0.25,0.5,0.01213099855730299,1.375338366710338,1.3197073257640513,1.5020798112431957,0.05563104094628679,-0.12674144453285763
3,0.25,0.25,0.5,0.012129808653232349,0.3012088760720107,0.4106969921361117,1.135085471269108,-0.10948811606410103,-0.8338765951970974
4,0.25,0.25,0.5,0.012129058264845567,0.28119170605225113,0.49496282560516813,0.5989646694112216,-0.213771119552917,-0.3177729633589705
5,0.25,0.25,0.5,0.012134365708767109,0.5701793083016623,0.5029114582462902,0.9974128538772395,0.06726785005537206,-0.42723354557557724
6,0.25,0.25,0.5,0.012129433938435748,0.9263896389023066,0.9854134724531377,1.5289130404034208,-0.05902383355083107,-0.6025234015011142
7,0.25,0.25,0.5,0.012132369963672231,0.629829609277428,0.6296744427794745,0.6422792905960425,0.00015516649795355164,-0.012449681318614458
8,0.25,0.25,0.5,0.012128677888755289,0.9177931463666996,1.0120002949707392,1.0105714886477346,-0.09420714860403956,-0.09277834228103499
9,0.25,0.25,0.5,0.01212930461606918,0.7056560720425187,0.6286430151732937,0.39300349143814023,0.077013056869225,0.31265258060437845
10,0.25,0.25,0.5,0.012128891114260144,-0.07513895391311934,-0.10687841792038258,0.1593822825609917,0.03173946400726324,-0.23452123647411105
11,0.25,0.25,0.5,0.012211455842935402,0.7847879025316487,0.7999107386264516,0.8092145672544989,-0.015122836094802916,-0.024426664722850266
12,0.25,0.25,0.5,0.012155577719083564,1.209843723359554,1.2763262121428216,0.9992986540135024,-0.06648248878326757,0.21054506934605166
13,0.25,0.25,0.5,0.012137012015838316,0.9477011116480837,1.087648839924676,0.8443356845359797,-0.1399477282765923,0.10336542711210395
14,0.25,0.25,0.5,0.012129791851993373,0.6183087058657903,0.6189415750641315,1.100111455667361,-0.0006328691983411572,-0.4818027498015707
15,0.25,0.25,0.5,0.012128762776171519,0.23216744028961772,0.43317218343639463,0.8315299706755791,-0.2010047431467769,-0.5993625303859613
16,0.25,0.25,0.5,0.012131335368272936,0.28496049739120166,0.27461617169056335,0.8162124733422256,0.010344325700638313,-0.5312519759510239
17,0.25,0.25,0.5,0.012152648659818802,0.9811502062492669,0.9805515606208116,1.3254370455517555,0.000598645628455241,-0.3442868393024886
18,0.25,0.25,0.5,0.012132279631357736,-0.1910463855002381,-0.12532231184269907,-0.2113412394344587,-0.06572407365753902,0.02029485393422062
19,0.25,0.25,0.5,0.01214331061857878,0.7013236229720706,0.7836115880915786,0.8918104373867496,-0.08228796511950798,-0.19048681441467896
