seed,lambda,exploration,budget,min_logged_propensity,joint_irc,decoupled_irc,pooled_additive_irc,joint_minus_decoupled,joint_minus_pooled
0,0.75,0.25,0.5,0.012132796679641095,0.47054542360952406,0.6891690674214022,0.5429415440544335,-0.2186236438118781,-0.07239612044490945
1,0.75,0.25,0.5,0.012128516663282466,1.2089000224548143,1.2662130224677157,1.4477923237251922,-0.057313000012901405,-0.23889230127037786
2,0.75,0.25,0.5,0.01213099855730299,1.7079476448725297,1.6287177959339483,1.5817647815242835,0.07922984893858143,0.12618286334824624
3,0.75,0.25,0.5,0.012129808653232349,0.5636767187532734,0.575736030031454,0.7538357697034395,-0.012059311278180607,-0.19015905095016605
4,0.75,0.25,0.5,0.012129058264845567,0.3764290929853597,0.5018385088281163,1.133260676837023,-0.1254094158427566,-0.7568315838516633
5,0.75,0.25,0.5,0.012134365708767109,1.331427831585503,1.0094611730534486,1.429321234122095,0.3219666585320544,-0.09789340253659207
6,0.75,0.25,0.5,0.012129433938435748,0.8466084480128687,0.9339623445601739,0.5935398113769467,-0.08735389654730519,0.25306863663592205
7,0.75,0.25,0.5,0.012132369963672231,0.42907024918691233,0.505942651548572,0.7545138258120312,-0.07687240236165965,-0.32544357662511886
8,0.75,0.25,0.5,0.012128677888755289,0.9696532380017309,1.0945055262875254,0.8646620724450309,-0.12485228828579453,0.10499116555669996
9,0.75,0.25,0.5,0.01212930461606918,0.8887396028032445,0.9486061438029374,0.5934278424838056,-0.05986654099969291,0.29531176031943884
10,0.75,0.25,0.5,0.012128891114260144,0.3483473527578318,0.09011386364865859,0.3312769365087863,0.2582334891091732,0.017070416249045484
11,0.75,0.25,0.5,0.012211455842935402,0.6929718395576114,0.643117573570966,0.8861580637081825,0.04985426598664544,-0.19318622415057107
12,0.75,0.25,0.5,0.012155577719083564,1.0541147060225493,1.0735824863627044,0.9497737565068537,-0.01946778034015506,0.10434094951569561
13,0.75,0.25,0.5,0.012137012015838316,0.9235776160685141,0.9595801404467359,0.966002102074966,-0.03600252437822182,-0.04242448600645188
14,0.75,0.25,0.5,0.012129791851993373,0.7806751827011119,0.5234710826983225,1.0207584332782966,0.25720410000278937,-0.24008325057718471
15,0.75,0.25,0.5,0.012128762776171519,0.25056313031164545,0.42098415201773925,0.24910075084992145,-0.1704210217060938,0.001462379461724006
16,0.75,0.25,0.5,0.012131335368272936,0.7057447220745355,0.5373561485030917,1.1763042379377218,0.16838857357144388,-0.47055951586318623
17,0.75,0.25,0.5,0.012152648659818802,0.8775072747745644,0.844672828141079,1.0464209798330435,0.03283444663348534,-0.16891370505847914
18,0.75,0.25,0.5,0.012132279631357736,-0.020685707944503143,-0.017749438284441667,-0.07996507119850706,-0.002936269660061476,0.05927936325400392
19,0.75,0.25,0.5,0.01214331061857878,0.6744171434608739,0.6273752651763417,1.0816463388987456,0.04704187828453221,-0.4072291954378717
