seed,lambda,exploration,budget,min_logged_propensity,joint_irc,decoupled_irc,pooled_additive_irc,joint_minus_decoupled,joint_minus_pooled
0,0.5,0.25,0.5,0.012136092587998564,0.6883400613651995,0.8244105057898217,0.7732250758051226,-0.13607044442462213,-0.08488501443992302
1,0.5,0.25,0.5,0.012128957694694112,1.8591459185305579,1.8369991505832897,1.9596240751601695,0.02214676794726822,-0.10047815662961157
2,0.5,0.25,0.5,0.012134140871870746,1.166288204042072,1.212526127227767,1.237489407430913,-0.046237923185695085,-0.07120120338884117
3,0.5,0.25,0.5,0.01214989005248946,0.2851568404512034,0.2883052990948443,0.6895619121830514,-0.003148458643640939,-0.40440507173184803
4,0.5,0.25,0.5,0.012129053914993044,0.2762444926324232,0.4787876712354871,1.1521182344084677,-0.20254317860306392,-0.8758737417760445
5,0.5,0.25,0.5,0.012130586911346442,1.0074895826435701,0.7948894871625649,1.1959974613814548,0.21260009548100522,-0.18850787873788466
6,0.5,0.25,0.5,0.012141805965639303,1.060930916449007,1.0079056784004712,1.10814392376392,0.05302523804853587,-0.04721300731491285
7,0.5,0.25,0.5,0.012129858938662105,0.6175503846207924,0.6663202317931466,0.5138805967817032,-0.04876984717235422,0.1036697878390892
8,0.5,0.25,0.5,0.012142146517354454,1.6797117226289757,1.5257781256237977,1.5921720723252042,0.15393359700517806,0.08753965030377153
9,0.5,0.25,0.5,0.012148313159573711,0.1404531461608582,0.23407612212672235,0.30992112678192213,-0.09362297596586416,-0.16946798062106394
10,0.5,0.25,0.5,0.01213828684158144,-0.1252089741578724,0.048491896619018614,0.24017054764837062,-0.17370087077689103,-0.365379521806243
11,0.5,0.25,0.5,0.012142595580793723,0.6413465978391376,0.5781046585299844,0.9344824530091587,0.06324193930915323,-0.29313585517002105
12,0.5,0.25,0.5,0.012131829911111485,1.0786357536473228,1.2472879313198204,0.7456208591389968,-0.16865217767249763,0.333014894508326
13,0.5,0.25,0.5,0.012175030048681158,1.4307474045845643,1.4154538785172954,1.1119263965741306,0.015293526067268859,0.31882100801043367
14,0.5,0.25,0.5,0.012131225705657063,0.9002835753596498,0.7991526967412559,1.4080938535520968,0.10113087861839387,-0.5078102781924471
15,0.5,0.25,0.5,0.01212866775730765,1.0091397445548422,0.8969605199747348,0.5889388609152907,0.11217922458010743,0.42020088363955155
16,0.5,0.25,0.5,0.01215725703649779,-0.6580405419924799,-0.5778839353221392,0.2485633198727236,-0.08015660667034064,-0.9066038618652035
17,0.5,0.25,0.5,0.01213408461444775,0.7569276568590035,0.7748051915263241,0.5951478064408073,-0.01787753466732056,0.1617798504181962
18,0.5,0.25,0.5,0.012138294729950882,-0.08177722757268238,0.04279863674847659,-0.28629997673538704,-0.12457586432115897,0.20452274916270466
19,0.5,0.25,0.5,0.012128907970871346,1.1188193470097267,1.2146964274182412,1.1464097583759632,-0.0958770804085145,-0.02759041136623641
