seed,lambda,exploration,budget,min_logged_propensity,joint_irc,decoupled_irc,pooled_additive_irc,joint_minus_decoupled,joint_minus_pooled
0,0.0,0.25,0.5,0.012136092587998564,0.6255754288935272,0.7722136979904553,0.9967601662525133,-0.146638269096928,-0.37118473735898605
1,0.0,0.25,0.5,0.012128957694694112,1.1135614284754647,1.2989814666453192,0.8837100148808427,-0.18542003816985453,0.22985141359462202
2,0.0,0.25,0.5,0.012134140871870746,1.1658316257908579,1.265883671345786,1.065196179984065,-0.10005204555492808,0.10063544580679284
3,0.0,0.25,0.5,0.01214989005248946,0.21512843620628883,0.49008083471776487,0.48449517282027693,-0.274952398511476,-0.26936673661398813
4,0.0,0.25,0.5,0.012129053914993044,0.24618322340804635,0.2948858396421574,0.6569195707420902,-0.04870261623411107,-0.41073634733404385
