oracle_joint,oracle_dec,oracle_delta,oracle_pct,est_joint,est_dec,est_delta,est_pct,pehe_joint,pehe_dec,beta,seed
78.25322562807025,69.830329868157,8.42289575991326,10.763640338542006,24.304223309181847,23.529159732069854,0.7750635771119931,3.1890078002171056,14.295826357571338,11.00280841800704,0.4,9
78.01793959925978,69.3549329460553,8.663006653204476,11.103864954268378,24.496503785644965,23.801824645935486,0.6946791397094785,2.8358297403916177,14.252925105426131,10.972675310311104,0.4,10
78.06088356658066,69.47468043721517,8.586203129365487,10.999367079981917,24.51957615992779,23.509057094583756,1.0105190653440346,4.121274604230396,14.209183374426146,10.910040435828746,0.4,11
78.0204967020367,69.29967047657789,8.720826225458808,11.177609210518078,24.369038738124736,23.50330371749294,0.8657350206317957,3.552602258690555,14.297951351634362,11.016573289870458,0.4,12
78.33262353896048,69.67697671338827,8.655646825572205,11.049862030048217,24.4015589302455,23.54527728028188,0.8562816499636199,3.5091268242795217,14.193724038848197,10.8896386968299,0.4,13
78.80521953417191,69.71189326966767,9.093326264504242,11.538989826125855,24.723319400641955,23.68121847514267,1.042100925499284,4.215052633556258,14.40624617126678,11.148535887450025,0.4,14
78.22870312045319,69.0569225869428,9.171780533510386,11.72431622621696,24.37818738903505,23.51847155579051,0.8597158332445396,3.526578164015702,14.349331358087433,11.100720438446487,0.4,15
79.41639722889218,70.65040044708986,8.765996781802315,11.038018706057835,24.894877503346166,24.015957782180568,0.8789197211655981,3.5305243861812974,14.516141964142564,11.278422408587849,0.4,16
78.52431801854243,69.51235378552174,9.011964233020691,11.476653933998689,24.515999657033586,23.51812461952982,0.9978750375037642,4.070301237818284,14.415455028182231,11.167431474248676,0.4,17
78.64932523284621,69.77630624597182,8.873018986874385,11.281748394668691,24.6574328767701,23.4381116908022,1.2193211859678996,4.945045139377136,14.454040458794482,11.217012951440712,0.4,18
78.84547577234208,69.82069384645438,9.024781925887709,11.446163318166544,24.643652659012115,23.746531319908915,0.8971213391032009,3.640374872655601,14.4828770672711,11.234049633016697,0.4,19
73.92249807657322,65.68801661596301,8.234481460610212,11.139344144025621,35.20001322847306,34.00619528155626,1.193817946916802,3.391526983720365,14.31249157069334,11.04086422157271,0.6,0
73.79801754356382,65.28767056068943,8.510346982874381,11.531945255644063,35.07832410739518,34.02245854675989,1.05586556063529,3.0100228203681296,14.585332160000467,11.371262771217271,0.6,1
74.33383671000946,65.60887154177946,8.72496516823,11.73754181728539,35.02863974295613,34.08803156945201,0.940608173504117,2.685254638508373,14.510341678238202,11.27248367918567,0.6,2
73.89494669965241,65.54942319499696,8.345523504655446,11.293767540798163,34.726655435086386,33.93192901599728,0.794726419089109,2.2885198966962714,14.30750818864757,11.043297603728476,0.6,3
74.08164061698328,65.53507893914444,8.546561677838838,11.536679812514212,34.82487137103331,33.857301332336284,0.9675700386970263,2.77838797561743,14.304011991871489,11.038196682386998,0.6,4
73.95447780043096,65.58441096537817,8.370066835052796,11.317863480342256,34.99258778650368,33.963310701623776,1.0292770848799009,2.941414596598894,14.354317051879248,11.066659310863509,0.6,5
74.46191016787174,65.9205023301823,8.541407837689434,11.470841694005879,35.145541448952514,34.17631051335459,0.9692309355979205,2.7577635615763367,14.404587538494612,11.142330670225308,0.6,6
