oracle_joint,oracle_dec,oracle_delta,oracle_pct,est_joint,est_dec,est_delta,est_pct,pehe_joint,pehe_dec,rho,seed
95.94328882814546,88.07353246285754,7.869756365287913,8.20250844161106,36.87069353641757,34.25297432247146,2.61771921394611,7.09972870827765,17.356843087369278,13.655843549790205,0.75,16
95.63707063335966,87.71687289915062,7.92019773420904,8.281514356051758,36.43420694908296,34.15347466411642,2.2807322849665397,6.259865318748059,17.373762815773024,13.646150747891305,0.75,17
96.09027842028244,88.02141494642021,8.068863473862237,8.397169418711025,37.13893518510367,34.309353823254376,2.829581361849293,7.618908155945814,17.273712470395555,13.527870977528456,0.75,18
95.3600375241068,87.5182440107055,7.841793513401299,8.223354055852706,36.67221826923737,34.1454565099758,2.526761759261568,6.890125218798536,17.142542904436464,13.34899372346721,0.75,19
133.71075524251745,126.15298543073551,7.557769811781938,5.65232751701541,51.6145546965534,50.27376453216032,1.340790164393077,2.59769782433599,23.189171153800416,18.64407143159992,1.0,0
133.9816208519636,126.3122031143129,7.669417737650718,5.724231195952364,52.581926776104716,50.60780319595654,1.9741235801481736,3.7543766483758687,22.9965660829938,18.413794365211135,1.0,1
133.60793919836706,125.80545488404584,7.8024843143212195,5.839835836953452,51.67594593405914,49.521116389792674,2.1548295442664696,4.1698889208842544,23.226327978411707,18.640374799701373,1.0,2
134.00484931110125,126.14772849152335,7.857120819577901,5.8633108129819,52.378232429454016,50.80068595202337,1.5775464774306442,3.0118360323735125,22.993387915496655,18.370887981577432,1.0,3
133.39842957084232,125.78322978245409,7.615199788388239,5.708612772194686,51.543051199216556,49.602923149673806,1.94012804954275,3.7640923546494265,23.19251884110143,18.596454336734396,1.0,4
134.322429989749,126.2807780318917,8.041651957857297,5.986827336633954,53.27412871026041,51.624302316139435,1.6498263941209785,3.0968622745457077,23.195812591523676,18.630208238316968,1.0,5
133.7207889541449,125.70098437728991,8.01980457685498,5.997425411246344,51.989602601815626,50.07883451174524,1.910768090070384,3.675288893252003,23.113276625690833,18.530735611903825,1.0,6
133.8172274714376,125.74145231862329,8.075775152814316,6.034929362542679,52.241500026655636,49.8453372962189,2.3961627304367354,4.586703538784531,23.173553192555772,18.613415377526945,1.0,7
133.5032183979288,125.71755220953942,7.785666188389385,5.831819099059392,51.945912379466975,49.87464363337063,2.0712687460963437,3.987356562275088,23.145879507199385,18.525845576870392,1.0,8
133.69364117061443,125.8620000415018,7.831641129112626,5.857900989560305,51.81526179277161,50.37480826146573,1.4404535313058773,2.7799792599075994,23.364782662411283,18.838850044114388,1.0,9
133.60232892568834,125.76540639438981,7.8369225312985265,5.865857724424506,52.00730361752881,50.31628024189232,1.6910233756364903,3.251511341700359,23.209977434198947,18.664641212749128,1.0,10
133.4603559773927,125.96196531169363,7.498390665699077,5.61844048053435,51.75372238970881,49.91588506099669,1.8378373287121192,3.5511210476283956,23.091994907480448,18.500445094623267,1.0,11
133.71170859396918,125.96231626691474,7.749392327054437,5.795597415172032,53.152522429325025,51.28859551196831,1.8639269173567143,3.5067515748384475,23.100573722329163,18.551924531720754,1.0,12
133.23354756038106,125.41395034335454,7.819597217026512,5.869090300611183,52.42685668030188,50.19742603528454,2.229430645017338,4.25245911387053,23.169674872950637,18.60556008326765,1.0,13
134.286497932741,126.56358507891667,7.72291285382434,5.751071755324539,52.981007553105414,51.39792837943364,1.583079173671777,2.98801258561378,22.97117020263722,18.361604723187906,1.0,14
133.6227720725469,126.07682753317239,7.545944539374503,5.647199517218244,52.18719508326837,50.489701470892335,1.6974936123760358,3.25270137562972,23.38479631398154,18.87693685394469,1.0,15
134.45478010684315,126.44105553924408,8.01372456759907,5.960163380752283,52.873969951143195,51.17433906088716,1.6996308902560386,3.214494564767007,23.101563888319532,18.48242573903676,1.0,16
134.207231798315,126.22992986488039,7.977301933434617,5.944017938931047,53.019743693123964,50.5682640597851,2.451479633338863,4.623710834077063,23.094735411407672,18.519226176804892,1.0,17
133.90809234252197,126.04595864048017,7.8621337020418025,5.87129094627929,52.759275276539455,50.55302350106303,2.2062517754764244,4.181732527431971,23.082840666468567,18.515797232150227,1.0,18
133.38860966775974,125.72726947779996,7.661340189959773,5.7436239938645475,52.27226975863319,50.94367938736,1.3285903712731937,2.5416733908972184,23.09914537074281,18.49306775550493,1.0,19
